id,userId,yachtId,type,weight,createdAt,updatedAt
421aa366-0a2b-49d8-884e-4160208d4cb4,f9530423-7471-4772-a464-c90a14e50227,836980da-940a-4caa-a7f6-c11d7682d329,view,2,2025-01-21 14:56:51.615530,2025-01-21 14:56:51.615530
32f3f05a-4f7e-43dc-ac54-2d491ca2c614,55615b78-384d-46c5-88ae-2546453eb5f2,d02758f2-d41d-4293-96fd-a740be4646a4,view,2,2025-01-21 15:46:49.066158,2025-01-21 15:46:49.066158
79e98709-6382-42ab-80e0-bb54520d0257,8bf63178-dbf5-4fa6-8fa7-8d551d703bff,52d9e738-43a9-48fc-b4cc-e50f13a42a37,view,2,2025-01-21 17:39:25.656511,2025-01-21 17:39:25.656511
e4a457c6-3136-4d6d-9254-e03174392766,2d22abc9-3b9f-4e7c-b52f-89a43d2e0b4b,ae262975-9665-4927-ad71-474f5a64bb06,view,2,2025-01-23 02:57:28.144770,2025-01-23 02:57:28.144770
68f3b180-ee7d-4e95-b302-c14957a81d1c,8bf63178-dbf5-4fa6-8fa7-8d551d703bff,6adbbdf2-2626-4d3f-b88e-e6caab0f2d93,view,2,2025-01-23 05:46:55.391430,2025-01-23 05:46:55.391430
d01700dc-27e2-4f34-9cb6-19968ebeb35e,bbd82837-2eba-4c61-a29c-53356b3b748a,db037bd7-c82d-4d3d-933b-7c5ec774fc9b,view,2,2025-01-23 14:30:02.769053,2025-01-23 14:30:02.769053
81d9c0ed-470d-4a5f-8081-05f30db7bfd5,8bf63178-dbf5-4fa6-8fa7-8d551d703bff,e089e823-fdf6-4bd5-8caa-e8b2614cb971,view,2,2025-01-24 05:27:26.321442,2025-01-24 05:27:26.321442
528d0eb9-007a-4320-b0c1-8e81f3ed978b,c2d43985-9384-48cb-a22d-e755e11d0991,3e73da04-ab3f-425e-b705-7723fa85686f,view,2,2025-01-24 20:36:49.385523,2025-01-24 20:36:49.385523
999b4c2a-0ef7-4e79-bdf9-8e1741e03eee,e2ff60ea-7b48-49d1-8204-98433d6b5c3e,5f174e25-ec92-4d3c-924b-66f4e2d96874,view,2,2025-01-25 19:21:35.339251,2025-01-25 19:21:35.339251
c6e52e9d-dba7-4e0f-b596-8ef9b1f5f666,8d488824-cdcc-41db-b678-660287153935,0b858a78-e8f9-4609-bd9c-5167e71ba811,view,2,2025-01-26 03:48:43.422660,2025-01-26 03:48:43.422660
96a828dc-9d73-43d7-81a5-9c91a3f88292,88c38ed7-756e-460b-b363-f54419cd8a6b,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-01-26 17:41:15.796804,2025-01-26 17:41:15.796804
cc3d7d73-0926-4ce2-9499-4b4ef3eff225,30384cdf-7132-41b0-84c1-6f61097ec8f6,4d8581dd-ca31-4686-98ef-7a2a2194c406,view,2,2025-01-27 01:43:37.595953,2025-01-27 01:43:37.595953
2a1dfa83-8740-4530-9492-a5f8b5ea2420,bbd82837-2eba-4c61-a29c-53356b3b748a,db037bd7-c82d-4d3d-933b-7c5ec774fc9b,view,2,2025-01-27 15:39:10.704520,2025-01-27 15:39:10.704520
8a8554b2-d339-4d3d-bf76-397292bc58df,5f4bfb2a-33da-4860-a026-92fffb27fa3f,c2dbcb9c-708f-473e-8d1e-a25409c94613,view,2,2025-01-28 01:57:48.732453,2025-01-28 01:57:48.732453
4b892f2e-f422-4f00-81d1-9edeac64aade,75788a71-ea45-4577-85ed-277b8474d621,836980da-940a-4caa-a7f6-c11d7682d329,view,2,2025-01-28 03:18:24.604230,2025-01-28 03:18:24.604230
d9a83290-2252-4793-a8dc-b0a9ad618256,bbd82837-2eba-4c61-a29c-53356b3b748a,db037bd7-c82d-4d3d-933b-7c5ec774fc9b,view,2,2025-01-28 06:55:03.140481,2025-01-28 06:55:03.140481
c52bd52f-0ac7-45cb-a49a-442a8d586578,c1894c5f-3bfe-40ce-b502-6bb3967c2af6,c2dbcb9c-708f-473e-8d1e-a25409c94613,chat_owner,6,2025-01-28 09:50:09.222980,2025-01-28 09:50:09.222980
d73b7814-84ed-475b-a0b9-80c604cd3e4e,5f4bfb2a-33da-4860-a026-92fffb27fa3f,836980da-940a-4caa-a7f6-c11d7682d329,view,2,2025-01-28 15:31:11.508709,2025-01-28 15:31:11.508709
20f25d16-248a-4943-a3de-b723245b11f6,a930c8bb-5dc6-4ba4-a16c-6dd5bae554d6,f4ca2c49-50a0-4afd-b88a-cadf35f95354,view,2,2025-01-29 01:14:09.846819,2025-01-29 01:14:09.846819
f56c43dc-4eb5-4ba8-a647-57e8880a94ce,f9530423-7471-4772-a464-c90a14e50227,c2dbcb9c-708f-473e-8d1e-a25409c94613,view,2,2025-01-29 22:21:14.003685,2025-01-29 22:21:14.003685
781a566b-bbde-411c-a4e2-6bb55827a645,c1894c5f-3bfe-40ce-b502-6bb3967c2af6,c2dbcb9c-708f-473e-8d1e-a25409c94613,view,2,2025-01-30 15:08:37.190502,2025-01-30 15:08:37.190502
5cedec16-372b-46b1-9558-d88392993a58,8d488824-cdcc-41db-b678-660287153935,a57d7b1d-4874-46fb-90e3-dd467b2c5f65,chat_owner,6,2025-01-30 18:58:41.388500,2025-01-30 18:58:41.388500
f999df05-bb2f-4e1d-b9e2-1e3e7c895013,5f96f9a8-0cb7-4d9b-bb50-58252078c79e,deec6c8c-0923-40e8-aa41-69630b923b8f,wishlist,4,2025-02-01 03:25:56.213912,2025-02-01 03:25:56.213912
b2936b38-34b3-434e-9adf-593223f34d82,9e293e1b-e209-4b90-8712-9035490fdfba,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-01 12:34:15.695515,2025-02-01 12:34:15.695515
dc41fb6f-255d-4d59-93f6-eb46fae20341,fd81f9bc-e9bc-40fa-a453-d8d0dc9318d8,26e9d494-4489-4d99-93ff-787396e8e11b,view,2,2025-02-02 14:01:10.290396,2025-02-02 14:01:10.290396
630161a2-8a43-4bcb-945f-fbf08be7a31b,410954f0-acc4-40d3-b853-c716cb5e3013,c98bbcf8-8282-465f-b9ea-eb8ad17b8873,view,2,2025-02-02 18:04:05.361096,2025-02-02 18:04:05.361096
50c516ed-761b-4db4-a368-0c8c4032e6c4,b2eba245-0bcf-461e-b3c7-97778018db41,95ae4e12-991d-47f3-900a-ceb1658519eb,view,2,2025-02-03 05:33:49.176886,2025-02-03 05:33:49.176886
80b5e083-4875-4d6a-a615-6c976f2dfb6f,d509045d-3486-4d4e-81d5-2751d26b1f44,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-03 05:56:06.037089,2025-02-03 05:56:06.037089
a921184c-91b3-4a09-8a62-f176a052be62,88c38ed7-756e-460b-b363-f54419cd8a6b,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-03 11:17:55.600289,2025-02-03 11:17:55.600289
d333d360-9732-4342-99bf-59032ec71783,88c38ed7-756e-460b-b363-f54419cd8a6b,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-03 14:00:27.742104,2025-02-03 14:00:27.742104
9c2d802d-4c49-442c-8878-21bae4cdc35e,c1894c5f-3bfe-40ce-b502-6bb3967c2af6,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-04 03:16:54.052700,2025-02-04 03:16:54.052700
2fc0ab2d-08d6-4d83-9d4c-c4e94beeeb8e,f9530423-7471-4772-a464-c90a14e50227,c2dbcb9c-708f-473e-8d1e-a25409c94613,view,2,2025-02-04 03:36:47.427691,2025-02-04 03:36:47.427691
daf1b1da-376a-4ef5-b1c7-f91f464b13ac,4605dc36-1c64-45cc-8693-f34dd5439011,c98bbcf8-8282-465f-b9ea-eb8ad17b8873,view,2,2025-02-05 07:26:29.901644,2025-02-05 07:26:29.901644
b0efadc9-e2f3-4fd5-b25b-3f24d7d7bf5b,4fbb6129-84ab-40a7-ad72-151a117c9cce,c98bbcf8-8282-465f-b9ea-eb8ad17b8873,view,2,2025-02-06 04:04:15.019377,2025-02-06 04:04:15.019377
a845654a-69c9-403c-94ef-a611835adc2d,8bf63178-dbf5-4fa6-8fa7-8d551d703bff,96bc37b8-5f3e-4bec-94e8-16135681c201,view,2,2025-02-06 06:34:49.106091,2025-02-06 06:34:49.106091
fcc6a931-90a7-4c4c-906d-decea3edf0e2,4605dc36-1c64-45cc-8693-f34dd5439011,c2dbcb9c-708f-473e-8d1e-a25409c94613,view,2,2025-02-06 06:35:19.712918,2025-02-06 06:35:19.712918
9e26fa9b-944d-4244-836e-216a8bf60250,a13111af-939b-4942-a14b-556241eaefa0,5f174e25-ec92-4d3c-924b-66f4e2d96874,wishlist,4,2025-02-08 04:31:23.251711,2025-02-08 04:31:23.251711
4f7bef3e-353d-4618-a6a3-188c066b41ae,18391801-5a31-4dcf-8c3e-480931b68cb3,47b30809-722d-4a08-a378-773144257dd6,view,2,2025-02-08 08:39:32.635527,2025-02-08 08:39:32.635527
99326c3f-cc13-45c7-8a12-71c2137e1144,a13111af-939b-4942-a14b-556241eaefa0,1fef8ccb-4d4b-4dad-9485-a2cfa2301348,wishlist,4,2025-02-08 18:07:57.410666,2025-02-08 18:07:57.410666
82f39b7f-d2e5-49c2-ad59-2d07aec9af69,a65e6e44-e5af-4212-8672-d5f504ae4d9d,e44b499a-8207-4c79-b710-762c2c3e3f5e,view,2,2025-02-09 08:20:40.948654,2025-02-09 08:20:40.948654
26f24e61-dd7b-4521-a73c-2afe5fc288f1,da5c713d-2039-478b-93a3-4951c6f1ee7a,4c133488-12b5-45a4-bdd0-4007c4f75872,view,2,2025-02-09 11:54:17.212836,2025-02-09 11:54:17.212836
20638c88-a9ad-4bce-9df6-4c27fc22776a,d509045d-3486-4d4e-81d5-2751d26b1f44,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-09 18:10:56.839032,2025-02-09 18:10:56.839032
338b5cba-7085-4171-9b01-37325fbe50d7,f90550c3-342f-4228-b03e-eb867c675b10,836980da-940a-4caa-a7f6-c11d7682d329,view,2,2025-02-10 01:27:07.131254,2025-02-10 01:27:07.131254
6d8e4c48-ce01-4b8c-bcfd-c2f123326e92,5f96f9a8-0cb7-4d9b-bb50-58252078c79e,40e67213-03d6-4855-8ac1-45707949d6a9,wishlist,4,2025-02-10 03:58:12.267706,2025-02-10 03:58:12.267706
186d2e54-7837-4e12-b446-bd60ab1b4d2d,7dcd02a4-048e-4d27-b71e-186b66bafa4c,f89e2df3-fbec-4642-8a7c-58d5c7d42633,view,2,2025-02-10 05:24:24.209688,2025-02-10 05:24:24.209688
98bd725c-8374-40e0-b0db-57344a835283,55615b78-384d-46c5-88ae-2546453eb5f2,4d8581dd-ca31-4686-98ef-7a2a2194c406,view,2,2025-02-11 02:58:41.369226,2025-02-11 02:58:41.369226
236286b4-cd55-441e-93c9-b21d3ce68132,a13111af-939b-4942-a14b-556241eaefa0,eb9fee55-949b-407c-9a44-538fe964d474,view,2,2025-02-11 04:36:14.650713,2025-02-11 04:36:14.650713
f67addcb-ed5d-42ac-bf9d-9df6d6cec997,9e293e1b-e209-4b90-8712-9035490fdfba,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-11 06:58:29.783009,2025-02-11 06:58:29.783009
e77e989d-2847-458d-9cb7-0bcf2964c7b7,f90550c3-342f-4228-b03e-eb867c675b10,836980da-940a-4caa-a7f6-c11d7682d329,start_booking,8,2025-02-11 11:19:23.112751,2025-02-11 11:19:23.112751
02063a71-86e6-4d09-8624-f7226a36da59,b4b31f4e-7cdc-4fd0-bca9-daea12b95677,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-11 17:45:33.756463,2025-02-11 17:45:33.756463
206cd699-c7f1-472c-ac38-d3c137827020,a4628cab-a6fd-4abe-9bc2-0479d009b85c,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-12 01:22:46.096015,2025-02-12 01:22:46.096015
2d6e780c-fbba-4686-9b69-ba634b79dd78,11337c3e-2b5a-453a-be1f-01e5272c84f0,bee5f75f-7eee-470a-8101-874eddb7efa1,view,2,2025-02-12 02:26:57.102612,2025-02-12 02:26:57.102612
77f6724a-e61a-4a03-bebe-df73c616c7d7,93eed134-3787-49c5-813c-42d3815f64c4,c98bbcf8-8282-465f-b9ea-eb8ad17b8873,view,2,2025-02-12 03:30:49.996259,2025-02-12 03:30:49.996259
02eb77a1-57e2-4c3c-9a3d-060691222675,1d04940b-b69b-4789-8990-a3373949e1bf,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-12 10:27:31.403393,2025-02-12 10:27:31.403393
9367c837-aa2c-451c-b8c2-a6f3f78b2236,a4628cab-a6fd-4abe-9bc2-0479d009b85c,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-12 17:16:19.696395,2025-02-12 17:16:19.696395
80561489-2db7-4ca8-9446-48af7015f069,88c38ed7-756e-460b-b363-f54419cd8a6b,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-12 21:59:37.215807,2025-02-12 21:59:37.215807
4b37c793-8d83-4d9e-8d91-6d3fff261062,4605dc36-1c64-45cc-8693-f34dd5439011,836980da-940a-4caa-a7f6-c11d7682d329,view,2,2025-02-13 10:08:55.244737,2025-02-13 10:08:55.244737
4ada0bfc-98ff-41b6-aca3-f6011ff702cc,bb43ab60-03c9-4e41-a329-cddffe6a27d6,d02758f2-d41d-4293-96fd-a740be4646a4,view,2,2025-02-14 01:15:50.150525,2025-02-14 01:15:50.150525
860d427e-ee17-4155-88a6-ed04f021e4af,8d488824-cdcc-41db-b678-660287153935,92b3e858-8ee4-429a-8561-f7349149e61b,view,2,2025-02-14 06:32:36.285508,2025-02-14 06:32:36.285508
cf36e54f-b479-4470-b7ad-785efcb1cddd,a65e6e44-e5af-4212-8672-d5f504ae4d9d,f695bcc7-6bfa-4d39-a71f-9fcb21255ba4,view,2,2025-02-14 13:12:09.731445,2025-02-14 13:12:09.731445
94f75118-97dc-487a-81e1-f569fb1bff14,f104a2f4-e5cd-4d0d-8677-fc69d05d3e42,229c4c5e-df8f-414d-8bf0-cf93a1f152b7,view,2,2025-02-14 16:03:12.235896,2025-02-14 16:03:12.235896
8590942c-3174-4275-8b2d-071ec577e4bc,c1894c5f-3bfe-40ce-b502-6bb3967c2af6,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-14 20:11:26.136739,2025-02-14 20:11:26.136739
856b1104-b3f3-4eaa-9b1b-fb250d6b378d,b4b31f4e-7cdc-4fd0-bca9-daea12b95677,da047c3e-e015-4eab-be1d-ee6f82ac69d8,wishlist,4,2025-02-14 21:21:40.508695,2025-02-14 21:21:40.508695
83c39302-56be-4928-a9d3-5ac55271ae86,88c38ed7-756e-460b-b363-f54419cd8a6b,da047c3e-e015-4eab-be1d-ee6f82ac69d8,wishlist,4,2025-02-15 01:32:18.556437,2025-02-15 01:32:18.556437
ee3e2d2f-48f8-47f9-8e83-07faf527dfd9,52ea0581-6ec5-48cb-9b3a-251aff6af7c8,bda10609-949f-451b-8e53-0307afa2fa3c,wishlist,4,2025-02-15 06:17:40.186480,2025-02-15 06:17:40.186480
81259e2f-4c87-48aa-9b63-7d7f9da5861b,9061f8bd-a4c8-4db9-b960-e9c5def7986f,5af7be92-528d-4417-b064-6266026354db,view,2,2025-02-15 12:38:05.225029,2025-02-15 12:38:05.225029
3728d6d4-6d50-43a6-8f05-593587514706,172d2407-ef78-4677-8958-aa8e3ea781aa,7a86c87f-db3f-4c3a-9919-03b0a1d827ee,view,2,2025-02-15 12:56:21.815825,2025-02-15 12:56:21.815825
2baa4bf1-0968-400a-a9c5-bebb14e9cbde,9c0952ff-04bd-4828-9407-ea6d2cc14e6b,bee5f75f-7eee-470a-8101-874eddb7efa1,view,2,2025-02-16 19:41:21.214612,2025-02-16 19:41:21.214612
b26c7296-3f65-455d-8530-1cde53a414f9,8f23a497-b586-4554-84b0-9b4004519842,cd1fe858-d63a-4cbe-8887-156160be6817,view,2,2025-02-16 20:43:27.850484,2025-02-16 20:43:27.850484
4f0f74e7-e01b-4437-a332-d7c3aa88119f,64fdd311-5762-4cee-9181-8b2249af469c,c98bbcf8-8282-465f-b9ea-eb8ad17b8873,view,2,2025-02-17 00:39:44.135752,2025-02-17 00:39:44.135752
0a67c193-6faa-477f-b4f2-4c25dbd65912,70c8f1ec-fc38-4a80-b1a3-d2e03059c946,313d18a1-e36d-4c14-8abe-43e1e08f8fc7,view,2,2025-02-17 03:34:34.785887,2025-02-17 03:34:34.785887
3f594a42-a35b-4154-9446-f5b32e523fbd,410954f0-acc4-40d3-b853-c716cb5e3013,c98bbcf8-8282-465f-b9ea-eb8ad17b8873,view,2,2025-02-17 11:30:58.069791,2025-02-17 11:30:58.069791
11beb7d0-c77f-4ad9-85d7-840a64c321e5,c2d43985-9384-48cb-a22d-e755e11d0991,5298c168-3877-4ed2-8ba6-848f823e832a,view,2,2025-02-17 19:34:00.304477,2025-02-17 19:34:00.304477
69fbf42c-be07-4375-ba5e-2e84a386fc2d,17c49940-92a5-4da4-8a1e-101089988f7a,7e0e2af9-26d2-411e-9bad-bff25b79b148,view,2,2025-02-18 00:19:29.711765,2025-02-18 00:19:29.711765
d358aa7a-c640-4f50-89ac-ffc7bce92e5c,1d04940b-b69b-4789-8990-a3373949e1bf,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-18 00:58:18.300389,2025-02-18 00:58:18.300389
06782d8e-9ece-4df5-954a-7dafa02b2099,3d2ed4da-6d82-4f44-a7c7-e8dcdb6332d9,e44b499a-8207-4c79-b710-762c2c3e3f5e,view,2,2025-02-18 06:49:15.978910,2025-02-18 06:49:15.978910
1f65e526-dc20-49ce-a065-7c62202399c1,52ea0581-6ec5-48cb-9b3a-251aff6af7c8,33db93c7-103a-43c1-8891-f69d50fc9832,view,2,2025-02-18 13:08:33.594081,2025-02-18 13:08:33.594081
a19c67f3-895b-4fc2-8d2d-1029d120f90d,8bbccbb5-7783-4ae6-a6c7-0747bb66976e,d59867c3-0e33-46d8-80a2-69c29cb49536,view,2,2025-02-18 16:23:37.214701,2025-02-18 16:23:37.214701
fa90249d-6073-42cb-bdda-ea244f542899,8bbccbb5-7783-4ae6-a6c7-0747bb66976e,838e71ef-f690-4d73-812d-d0955b9db731,view,2,2025-02-18 18:20:17.716935,2025-02-18 18:20:17.716935
e11baa42-eeba-45a7-a39d-ca0467b82817,62da8c2e-a02c-4f0d-92eb-41c9613946b7,836980da-940a-4caa-a7f6-c11d7682d329,view,2,2025-02-19 04:18:17.673884,2025-02-19 04:18:17.673884
b983a6c7-2199-4486-8f96-9c615ffab149,14955a9f-83d1-4a80-82f4-35ce3b6aa6ac,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-19 07:34:43.931008,2025-02-19 07:34:43.931008
c7f64283-6355-4299-9f4e-b21ca1ee7a40,ddeb1ef5-f226-42f7-9de1-075898f3efd9,2d1ff91d-3690-4959-a8d2-7257d3259dda,view,2,2025-02-19 17:25:18.956522,2025-02-19 17:25:18.956522
5b2c0934-ab88-45cd-9609-c59a585d32b7,4605dc36-1c64-45cc-8693-f34dd5439011,bee5f75f-7eee-470a-8101-874eddb7efa1,view,2,2025-02-19 21:49:01.292394,2025-02-19 21:49:01.292394
aba64222-0796-4ead-9ede-51385b438aeb,8f23a497-b586-4554-84b0-9b4004519842,a57d7b1d-4874-46fb-90e3-dd467b2c5f65,view,2,2025-02-20 17:13:15.888341,2025-02-20 17:13:15.888341
39ed0c4e-807d-4a15-9cbe-720be5f07707,4336a617-82aa-406c-932e-24d41c992450,60bf0fe7-6d80-4c0d-a833-a2eb20bc69ab,view,2,2025-02-20 19:56:22.552888,2025-02-20 19:56:22.552888
091b53e8-ad0d-4796-85c2-c62381a240ff,172d2407-ef78-4677-8958-aa8e3ea781aa,7a86c87f-db3f-4c3a-9919-03b0a1d827ee,view,2,2025-02-21 00:11:47.874994,2025-02-21 00:11:47.874994
645f0cc1-1865-457b-b7b6-6bec20df2e39,9061f8bd-a4c8-4db9-b960-e9c5def7986f,f951319f-d4e1-4732-b470-bd288223df2f,wishlist,4,2025-02-21 02:12:46.200424,2025-02-21 02:12:46.200424
f50e00d4-e35e-4e39-b4b1-bee1320f08f8,18391801-5a31-4dcf-8c3e-480931b68cb3,4d8581dd-ca31-4686-98ef-7a2a2194c406,wishlist,4,2025-02-21 03:49:14.757655,2025-02-21 03:49:14.757655
078405ee-559b-4f8c-b539-1b0941d1ae71,78d079f5-d2cf-448d-9386-d349fdde271b,47b30809-722d-4a08-a378-773144257dd6,view,2,2025-02-21 08:44:35.479084,2025-02-21 08:44:35.479084
314dfa0d-8799-48b5-a3f5-1a36f63c0b53,c1894c5f-3bfe-40ce-b502-6bb3967c2af6,836980da-940a-4caa-a7f6-c11d7682d329,view,2,2025-02-21 09:54:00.841946,2025-02-21 09:54:00.841946
1ba8b571-5358-404c-95a9-8af9358cc643,f90550c3-342f-4228-b03e-eb867c675b10,c98bbcf8-8282-465f-b9ea-eb8ad17b8873,wishlist,4,2025-02-22 03:41:33.423614,2025-02-22 03:41:33.423614
d8ae5e18-3cc4-46b3-95f7-abcc21e01acb,bbd82837-2eba-4c61-a29c-53356b3b748a,db037bd7-c82d-4d3d-933b-7c5ec774fc9b,view,2,2025-02-22 04:56:12.353399,2025-02-22 04:56:12.353399
494fc477-446e-4ce7-877f-bb98ddd49e76,b75110f8-2621-454b-9e6a-d2c9e35c7462,d0dfe465-58d3-4bdb-ab11-688314759dc5,wishlist,4,2025-02-22 08:29:47.508119,2025-02-22 08:29:47.508119
9312dee2-16c7-4880-9b02-29b6f2947e40,8d488824-cdcc-41db-b678-660287153935,317abf73-a1c4-4f6e-9765-3473c05a42d7,view,2,2025-02-22 19:50:58.847071,2025-02-22 19:50:58.847071
3a82cf2d-6fc5-4e28-870b-b6ac8f285924,b3986487-74fd-4147-a5cc-2e3f1d2e4175,f98b6291-0059-4e34-8b1b-dec1956d65d9,wishlist,4,2025-02-23 05:48:16.963718,2025-02-23 05:48:16.963718
78d6e359-2ec2-4017-8cf9-da261b7b1a12,7dcd02a4-048e-4d27-b71e-186b66bafa4c,af716385-3fa2-41d8-9b8d-c34467eba53e,view,2,2025-02-23 11:30:38.531086,2025-02-23 11:30:38.531086
648558a6-03cf-4157-9e81-881c89374a98,55615b78-384d-46c5-88ae-2546453eb5f2,d02758f2-d41d-4293-96fd-a740be4646a4,view,2,2025-02-23 13:28:00.818497,2025-02-23 13:28:00.818497
193f89bf-97b1-481d-8174-bce7bbb92a05,e6f5a176-21ae-408d-a3c4-04c91c68d5dc,836980da-940a-4caa-a7f6-c11d7682d329,view,2,2025-02-23 19:22:32.606649,2025-02-23 19:22:32.606649
2de2313c-d4af-4f99-b34f-f76e1ff649a4,b4b31f4e-7cdc-4fd0-bca9-daea12b95677,da047c3e-e015-4eab-be1d-ee6f82ac69d8,view,2,2025-02-24 02:20:47.016817,2025-02-24 02:20:47.016817
2b759878-4446-4a54-b027-e1f8a68a99a6,048dfc3f-1f97-4e3c-b253-d285df84cfa3,c98bbcf8-8282-465f-b9ea-eb8ad17b8873,view,2,2025-02-24 03:03:44.352959,2025-02-24 03:03:44.352959
adfba6c3-ded0-4683-8322-239b0d213091,f90550c3-342f-4228-b03e-eb867c675b10,c98bbcf8-8282-465f-b9ea-eb8ad17b8873,start_booking,8,2025-02-24 08:28:24.060224,2025-02-24 08:28:24.060224
